number	plate_info	area	mean	IntDen	median	RawIntDen	length	seedling	genotype	KNO3	plate
5	20220214pNRT21_N11_1mMluc.tif:0157-0386	1823	356.466	649837	330	649837	227.746	seedling87	pNRT2.1:LUC	1mM	plate11
6	20220214pNRT21_N11_1mMluc.tif:0154-0431	1806	372.069	671956	335	671956	225.135	seedling88	pNRT2.1:LUC	1mM	plate11
7	20220214pNRT21_N11_1mMluc.tif:0384-0404	1339	280.939	376177	281	376177	166.055	background	pNRT2.1:LUC	1mM	plate11
8	20220214pNRT21_N11_1mMluc.tif:0392-0323	1561	280.997	438637	281	438637	194.095	background	pNRT2.1:LUC	1mM	plate11
9	20220214pNRT21_N11_1mMluc.tif:0393-0098	1816	280.052	508575	280	508575	226.309	background	pNRT2.1:LUC	1mM	plate11
1	20220214pNRT21_N12_1mMluc.tif:0149-0064	1199	335.761	402577	314	402577	149.077	seedling89	pNRT2.1:LUC	1mM	plate12
2	20220214pNRT21_N12_1mMluc.tif:0176-0112	1755	355.417	623757	329	623757	218.079	seedling90	pNRT2.1:LUC	1mM	plate12
3	20220214pNRT21_N12_1mMluc.tif:0191-0180	1920	345.759	663857	319	663857	240.089	seedling91	pNRT2.1:LUC	1mM	plate12
4	20220214pNRT21_N12_1mMluc.tif:0190-0232	1874	384.811	721136	357	721136	233.807	seedling92	pNRT2.1:LUC	1mM	plate12
5	20220214pNRT21_N12_1mMluc.tif:0176-0347	1652	357.03	589813	320	589813	205.428	seedling94	pNRT2.1:LUC	1mM	plate12
6	20220214pNRT21_N12_1mMluc.tif:0186-0383	1941	354.112	687332	320	687332	241.88	seedling95	pNRT2.1:LUC	1mM	plate12
7	20220214pNRT21_N12_1mMluc.tif:0143-0446	1183	354.207	419027	329	419027	147.088	seedling96	pNRT2.1:LUC	1mM	plate12
8	20220214pNRT21_N12_1mMluc.tif:0405-0058	1537	279.19	429115	279	429115	191.425	background	pNRT2.1:LUC	1mM	plate12
9	20220214pNRT21_N12_1mMluc.tif:0400-0273	1484	280.968	416956	281	416956	184.624	background	pNRT2.1:LUC	1mM	plate12
10	20220214pNRT21_N12_1mMluc.tif:0388-0418	1628	281.13	457680	281	457680	202.684	background	pNRT2.1:LUC	1mM	plate12
1	20220214pNRT21_N13_10mMluc.tif:0175-0061	1588	297.758	472839	286	472839	197.785	seedling97	pNRT2.1:LUC	10mM	plate13
2	20220214pNRT21_N13_10mMluc.tif:0182-0113	1803	329.452	594002	302	594002	224.627	seedling98	pNRT2.1:LUC	10mM	plate13
3	20220214pNRT21_N13_10mMluc.tif:0179-0164	1573	306.842	482662	288	482662	195.699	seedling99	pNRT2.1:LUC	10mM	plate13
4	20220214pNRT21_N13_10mMluc.tif:0192-0211	1824	321.635	586663	297	586663	227.447	seedling100	pNRT2.1:LUC	10mM	plate13
5	20220214pNRT21_N13_10mMluc.tif:0185-0276	1746	309.68	540702	290	540702	217.461	seedling101	pNRT2.1:LUC	10mM	plate13
6	20220214pNRT21_N13_10mMluc.tif:0198-0328	1963	353.739	694390	304	694390	244.675	seedling102	pNRT2.1:LUC	10mM	plate13
7	20220214pNRT21_N13_10mMluc.tif:0181-0399	1792	344.185	616780	302	616780	223.755	seedling103	pNRT2.1:LUC	10mM	plate13
8	20220214pNRT21_N13_10mMluc.tif:0192-0432	1851	330.734	612189	293	612189	230.226	seedling104	pNRT2.1:LUC	10mM	plate13
9	20220214pNRT21_N13_10mMluc.tif:0413-0379	1516	280.704	425547	281	425547	187.948	background	pNRT2.1:LUC	10mM	plate13
10	20220214pNRT21_N13_10mMluc.tif:0411-0260	1616	280.386	453103	280	453103	201.521	background	pNRT2.1:LUC	10mM	plate13
11	20220214pNRT21_N13_10mMluc.tif:0416-0050	1479	278.659	412136	279	412136	183.51	background	pNRT2.1:LUC	10mM	plate13
1	20220214pNRT21_N14_10mMluc.tif:0186-0049	1748	316.678	553553	291	553553	217.139	seedling105	pNRT2.1:LUC	10mM	plate14
2	20220214pNRT21_N14_10mMluc.tif:0190-0085	1865	327.509	610804	296	610804	231.762	seedling106	pNRT2.1:LUC	10mM	plate14
3	20220214pNRT21_N14_10mMluc.tif:0188-0143	1958	345.894	677260	302	677260	244.906	seedling107	pNRT2.1:LUC	10mM	plate14
4	20220214pNRT21_N14_10mMluc.tif:0202-0192	2194	351.42	771016	312	771016	273.096	seedling108	pNRT2.1:LUC	10mM	plate14
5	20220214pNRT21_N14_10mMluc.tif:0190-0266	1989	352.396	700915	306	700915	247.665	seedling109	pNRT2.1:LUC	10mM	plate14
6	20220214pNRT21_N14_10mMluc.tif:0172-0337	1857	314.861	584696	293	584696	231.266	seedling110	pNRT2.1:LUC	10mM	plate14
7	20220214pNRT21_N14_10mMluc.tif:0160-0381	1647	313.332	516058	293	516058	205.152	seedling111	pNRT2.1:LUC	10mM	plate14
8	20220214pNRT21_N14_10mMluc.tif:0178-0437	1823	342.533	624437	303	624437	227.51	seedling112	pNRT2.1:LUC	10mM	plate14
9	20220214pNRT21_N14_10mMluc.tif:0386-0403	1595	280.949	448113	281	448113	198.598	background	pNRT2.1:LUC	10mM	plate14
10	20220214pNRT21_N14_10mMluc.tif:0394-0235	1642	280.746	460985	281	460985	203.727	background	pNRT2.1:LUC	10mM	plate14
11	20220214pNRT21_N14_10mMluc.tif:0412-0129	1564	280.295	438382	280	438382	194.506	background	pNRT2.1:LUC	10mM	plate14
1	20220214pNRT21_N15_10mMluc.tif:0176-0044	1931	329.037	635370	294	635370	240.213	seedling113	pNRT2.1:LUC	10mM	plate15
2	20220214pNRT21_N15_10mMluc.tif:0150-0116	1574	305.468	480807	291	480807	194.954	seedling114	pNRT2.1:LUC	10mM	plate15
3	20220214pNRT21_N15_10mMluc.tif:0156-0229	1849	329.242	608768	301	608768	232.263	seedling115	pNRT2.1:LUC	10mM	plate15
4	20220214pNRT21_N15_10mMluc.tif:0172-0346	1906	335.167	638828	299	638828	237.962	seedling116	pNRT2.1:LUC	10mM	plate15
5	20220214pNRT21_N15_10mMluc.tif:0173-0389	1752	334.866	586686	302	586686	218.418	seedling117	pNRT2.1:LUC	10mM	plate15
6	20220214pNRT21_N15_10mMluc.tif:0163-0437	1703	342.868	583905	302	583905	212.281	seedling118	pNRT2.1:LUC	10mM	plate15
7	20220214pNRT21_N15_10mMluc.tif:0375-0289	1531	280.045	428749	280	428749	190.39	background	pNRT2.1:LUC	10mM	plate15
8	20220214pNRT21_N15_10mMluc.tif:0386-0165	1464	279.712	409499	280	409499	181.909	background	pNRT2.1:LUC	10mM	plate15
9	20220214pNRT21_N15_10mMluc.tif:0396-0069	1510	279.021	421321	279	421321	187.334	background	pNRT2.1:LUC	10mM	plate15
1	20220214pNRT21_N16_10mMluc.tif:0126-0049	1440	294.601	424225	284	424225	179.083	seedling119	pNRT2.1:LUC	10mM	plate16
2	20220214pNRT21_N16_10mMluc.tif:0138-0096	1517	327.187	496343	293	496343	189.17	seedling120	pNRT2.1:LUC	10mM	plate16
3	20220214pNRT21_N16_10mMluc.tif:0141-0153	1587	292.191	463707	284	463707	197.823	seedling121	pNRT2.1:LUC	10mM	plate16
4	20220214pNRT21_N16_10mMluc.tif:0140-0204	1600	293.848	470157	286	470157	199.963	seedling122	pNRT2.1:LUC	10mM	plate16
5	20220214pNRT21_N16_10mMluc.tif:0155-0260	1797	307.015	551706	290	551706	224.089	seedling123	pNRT2.1:LUC	10mM	plate16
6	20220214pNRT21_N16_10mMluc.tif:0160-0320	1847	321.887	594526	292	594526	229.919	seedling124	pNRT2.1:LUC	10mM	plate16
7	20220214pNRT21_N16_10mMluc.tif:0158-0382	1740	332.846	579152	300	579152	216.995	seedling125	pNRT2.1:LUC	10mM	plate16
8	20220214pNRT21_N16_10mMluc.tif:0161-0431	1748	324.422	567089	294	567089	217.922	seedling126	pNRT2.1:LUC	10mM	plate16
9	20220214pNRT21_N16_10mMluc.tif:0386-0421	1438	280.503	403363	281	403363	178.669	background	pNRT2.1:LUC	10mM	plate16
10	20220214pNRT21_N16_10mMluc.tif:0410-0254	1397	280.132	391344	280	391344	173.686	background	pNRT2.1:LUC	10mM	plate16
11	20220214pNRT21_N16_10mMluc.tif:0397-0165	1508	279.845	422006	280	422006	187.344	background	pNRT2.1:LUC	10mM	plate16
