number	plate_info	area	mean	IntDen	median	RawIntDen	length	seedling	genotype	KNO3	plate
2	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0175-0105	1407	335.469	472005	319	472005	175.332	seedling98	pNRT2.1:LUC	10mM	plate13
3	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0184-0146	1642	307.51	504932	293	504932	206.036	seedling99	pNRT2.1:LUC	10mM	plate13
4	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0195-0226	1695	375.922	637187	325	637187	211.723	seedling100	pNRT2.1:LUC	10mM	plate13
5	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0202-0268	1771	371.164	657332	323	657332	220.461	seedling101	pNRT2.1:LUC	10mM	plate13
6	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0179-0333	1510	316.462	477857	303	477857	187.955	seedling102	pNRT2.1:LUC	10mM	plate13
7	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0200-0387	1729	349.676	604590	308	604590	215.565	seedling103	pNRT2.1:LUC	10mM	plate13
8	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0190-0437	1588	345.22	548210	307	548210	198.11	seedling104	pNRT2.1:LUC	10mM	plate13
9	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0418-0213	1327	280.549	372288	281	372288	165.219	background	pNRT2.1:LUC	10mM	plate13
10	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0427-0358	1169	280.762	328211	281	328211	144.855	background	pNRT2.1:LUC	10mM	plate13
11	20220607_pNRT2.1LUC_10mM_N13_luc.tif:0391-0082	1321	280.386	370390	280	370390	164.108	background	pNRT2.1:LUC	10mM	plate13
1	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0196-0052	1440	304.653	438701	293	438701	179.217	seedling105	pNRT2.1:LUC	10mM	plate14
2	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0205-0095	1641	335.1	549899	301	549899	204.624	seedling106	pNRT2.1:LUC	10mM	plate14
3	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0209-0162	1666	339.312	565294	314	565294	207.011	seedling107	pNRT2.1:LUC	10mM	plate14
4	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0208-0211	1715	368.423	631846	316	631846	213.255	seedling108	pNRT2.1:LUC	10mM	plate14
5	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0202-0259	1653	353.408	584183	326	584183	206.45	seedling109	pNRT2.1:LUC	10mM	plate14
6	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0201-0331	1699	353.692	600922	318	600922	211.202	seedling110	pNRT2.1:LUC	10mM	plate14
7	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0208-0384	1840	354.934	653078	311	653078	229.427	seedling111	pNRT2.1:LUC	10mM	plate14
8	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0201-0439	1640	319.101	523326	294	523326	204.585	seedling112	pNRT2.1:LUC	10mM	plate14
9	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0395-0463	1300	280.42	364546	280	364546	161.621	background	pNRT2.1:LUC	10mM	plate14
10	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0419-0070	1298	279.864	363264	280	363264	161.102	background	pNRT2.1:LUC	10mM	plate14
11	20220607_pNRT2.1LUC_10mM_N14_luc.tif:0411-0275	1432	280.441	401591	280	401591	177.881	background	pNRT2.1:LUC	10mM	plate14
1	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0161-0036	1739	312.312	543111	296	543111	216.086	seedling113	pNRT2.1:LUC	10mM	plate15
2	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0153-0084	1639	343.606	563170	315	563170	203.878	seedling114	pNRT2.1:LUC	10mM	plate15
3	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0162-0137	1735	344.672	598006	307	598006	216.983	seedling115	pNRT2.1:LUC	10mM	plate15
4	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0175-0191	1864	341.624	636787	313	636787	232.67	seedling116	pNRT2.1:LUC	10mM	plate15
5	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0162-0260	1660	375.26	622932	333	622932	206.855	seedling117	pNRT2.1:LUC	10mM	plate15
6	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0156-0319	1614	301.118	486005	289	486005	201.356	seedling118	pNRT2.1:LUC	10mM	plate15
7	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0161-0369	1687	314.784	531040	296	531040	210.395	seedling119	pNRT2.1:LUC	10mM	plate15
8	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0162-0420	1618	347.798	562737	312	562737	201.872	seedling120	pNRT2.1:LUC	10mM	plate15
9	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0389-0412	1393	280.109	390192	280	390192	172.783	background	pNRT2.1:LUC	10mM	plate15
10	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0401-0150	1434	280.164	401755	280	401755	178.824	background	pNRT2.1:LUC	10mM	plate15
11	20220607_pNRT2.1LUC_10mM_N15_luc.tif:0397-0052	1463	279.214	408490	279	408490	181.427	background	pNRT2.1:LUC	10mM	plate15
1	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0188-0071	1613	309.382	499033	293	499033	200.655	seedling121	pNRT2.1:LUC	10mM	plate16
2	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0187-0130	1604	336.31	539441	301	539441	199.796	seedling122	pNRT2.1:LUC	10mM	plate16
3	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0195-0175	1768	319.145	564249	301	564249	219.912	seedling123	pNRT2.1:LUC	10mM	plate16
4	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0190-0232	1769	370.083	654676	326	654676	220.42	seedling124	pNRT2.1:LUC	10mM	plate16
5	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0193-0299	1763	306.024	539520	293	539520	220.653	seedling125	pNRT2.1:LUC	10mM	plate16
6	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0189-0347	1705	336.062	572985	311	572985	212.532	seedling126	pNRT2.1:LUC	10mM	plate16
7	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0191-0391	1760	397.125	698940	338	698940	219.439	seedling127	pNRT2.1:LUC	10mM	plate16
8	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0202-0464	1826	333.685	609309	297	609309	227.142	seedling128	pNRT2.1:LUC	10mM	plate16
9	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0418-0435	1437	280.47	403036	280	403036	178.861	background	pNRT2.1:LUC	10mM	plate16
10	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0415-0278	1306	280.426	366237	280	366237	161.911	background	pNRT2.1:LUC	10mM	plate16
11	20220607_pNRT2.1LUC_10mM_N16_luc.tif:0424-0117	1329	280.223	372417	280	372417	165.782	background	pNRT2.1:LUC	10mM	plate16
