number	plate_info	area	mean	IntDen	median	RawIntDen	length	seedling	genotype	KNO3	plate
2	20230413_pNRT21_rep4_1mM_N7_luc.tif:0204-0107	1861	372.177	692622	330	692622	231.369	seedling50	pNRT2.1:LUC	1mM	plate7
3	20230413_pNRT21_rep4_1mM_N7_luc.tif:0162-0177	1282	314.012	402563	300	402563	159.18	seedling51	pNRT2.1:LUC	1mM	plate7
4	20230413_pNRT21_rep4_1mM_N7_luc.tif:0154-0222	1168	309.655	361677	299	361677	144.923	seedling52	pNRT2.1:LUC	1mM	plate7
5	20230413_pNRT21_rep4_1mM_N7_luc.tif:0159-0278	1225	307.02	376100	297	376100	152.345	seedling53	pNRT2.1:LUC	1mM	plate7
6	20230413_pNRT21_rep4_1mM_N7_luc.tif:0147-0332	1078	308.408	332464	300	332464	133.535	seedling54	pNRT2.1:LUC	1mM	plate7
7	20230413_pNRT21_rep4_1mM_N7_luc.tif:0185-0372	1688	375.118	633200	331	633200	209.985	seedling55	pNRT2.1:LUC	1mM	plate7
8	20230413_pNRT21_rep4_1mM_N7_luc.tif:0192-0421	1556	368.536	573442	336	573442	193.795	seedling56	pNRT2.1:LUC	1mM	plate7
9	20230413_pNRT21_rep4_1mM_N7_luc.tif:0392-0436	1798	284.994	512420	285	512420	223.673	background	pNRT2.1:LUC	1mM	plate7
10	20230413_pNRT21_rep4_1mM_N7_luc.tif:0411-0363	1316	284.703	374669	285	374669	163.336	background	pNRT2.1:LUC	1mM	plate7
11	20230413_pNRT21_rep4_1mM_N7_luc.tif:0405-0209	1434	284.635	408167	285	408167	178.323	background	pNRT2.1:LUC	1mM	plate7
1	20230413_pNRT21_rep4_1mM_N8_luc.tif:0146-0071	1206	324.692	391579	304	391579	149.731	seedling57	pNRT2.1:LUC	1mM	plate8
2	20230413_pNRT21_rep4_1mM_N8_luc.tif:0168-0118	1614	354.502	572166	315	572166	201.025	seedling58	pNRT2.1:LUC	1mM	plate8
3	20230413_pNRT21_rep4_1mM_N8_luc.tif:0163-0179	1460	323.4	472164	306	472164	181.76	seedling59	pNRT2.1:LUC	1mM	plate8
4	20230413_pNRT21_rep4_1mM_N8_luc.tif:0192-0239	1984	383.506	760875	337	760875	247.1	seedling60	pNRT2.1:LUC	1mM	plate8
5	20230413_pNRT21_rep4_1mM_N8_luc.tif:0179-0286	1773	373.983	663071	340	663071	220.633	seedling61	pNRT2.1:LUC	1mM	plate8
6	20230413_pNRT21_rep4_1mM_N8_luc.tif:0172-0330	1511	323.996	489558	304	489558	187.487	seedling62	pNRT2.1:LUC	1mM	plate8
7	20230413_pNRT21_rep4_1mM_N8_luc.tif:0167-0385	1435	368.208	528379	333	528379	178.621	seedling63	pNRT2.1:LUC	1mM	plate8
8	20230413_pNRT21_rep4_1mM_N8_luc.tif:0157-0440	1265	335.376	424251	310	424251	157.242	seedling64	pNRT2.1:LUC	1mM	plate8
9	20230413_pNRT21_rep4_1mM_N8_luc.tif:0391-0417	1432	284.726	407728	285	407728	178.849	background	pNRT2.1:LUC	1mM	plate8
10	20230413_pNRT21_rep4_1mM_N8_luc.tif:0402-0349	1524	284.596	433724	285	433724	189.159	background	pNRT2.1:LUC	1mM	plate8
11	20230413_pNRT21_rep4_1mM_N8_luc.tif:0413-0175	1379	284.431	392231	284	392231	171.47	background	pNRT2.1:LUC	1mM	plate8
1	20230413_pNRT21_rep4_10mM_N13_luc.tif:0161-0068	1198	296.835	355608	285	355608	148.648	seedling97	pNRT2.1:LUC	10mM	plate13
2	20230413_pNRT21_rep4_10mM_N13_luc.tif:0188-0114	1670	302.907	505854	287	505854	208.289	seedling98	pNRT2.1:LUC	10mM	plate13
3	20230413_pNRT21_rep4_10mM_N13_luc.tif:0157-0176	1211	294.936	357168	287	357168	150.225	seedling99	pNRT2.1:LUC	10mM	plate13
4	20230413_pNRT21_rep4_10mM_N13_luc.tif:0178-0218	1616	327.5	529240	297	529240	201.283	seedling100	pNRT2.1:LUC	10mM	plate13
5	20230413_pNRT21_rep4_10mM_N13_luc.tif:0194-0280	1818	331.855	603312	302	603312	226.634	seedling101	pNRT2.1:LUC	10mM	plate13
6	20230413_pNRT21_rep4_10mM_N13_luc.tif:0165-0325	1257	318.005	399732	303	399732	156.228	seedling102	pNRT2.1:LUC	10mM	plate13
7	20230413_pNRT21_rep4_10mM_N13_luc.tif:0165-0376	1261	303.96	383294	290	383294	155.899	seedling103	pNRT2.1:LUC	10mM	plate13
8	20230413_pNRT21_rep4_10mM_N13_luc.tif:0134-0426	769	325.407	250238	289	250238	95.383	seedling104	pNRT2.1:LUC	10mM	plate13
9	20230413_pNRT21_rep4_10mM_N13_luc.tif:0381-0439	1218	282.767	344410	283	344410	150.899	background	pNRT2.1:LUC	10mM	plate13
10	20230413_pNRT21_rep4_10mM_N13_luc.tif:0414-0248	1049	282.712	296565	283	296565	130.094	background	pNRT2.1:LUC	10mM	plate13
11	20230413_pNRT21_rep4_10mM_N13_luc.tif:0430-0086	1029	282.155	290337	282	290337	127.736	background	pNRT2.1:LUC	10mM	plate13
1	20230413_pNRT21_rep4_10mM_N14_luc.tif:0156-0064	806	303.563	244672	288	244672	99.983	seedling105	pNRT2.1:LUC	10mM	plate14
3	20230413_pNRT21_rep4_10mM_N14_luc.tif:0180-0159	1551	327.142	507398	295	507398	193.401	seedling107	pNRT2.1:LUC	10mM	plate14
4	20230413_pNRT21_rep4_10mM_N14_luc.tif:0159-0220	937	287.956	269815	286	269815	116.316	seedling108	pNRT2.1:LUC	10mM	plate14
5	20230413_pNRT21_rep4_10mM_N14_luc.tif:0166-0264	1062	302.045	320772	292	320772	132.328	seedling109	pNRT2.1:LUC	10mM	plate14
6	20230413_pNRT21_rep4_10mM_N14_luc.tif:0165-0332	1067	314.56	335635	294	335635	132.028	seedling110	pNRT2.1:LUC	10mM	plate14
7	20230413_pNRT21_rep4_10mM_N14_luc.tif:0192-0373	1563	325.498	508753	299	508753	194.745	seedling111	pNRT2.1:LUC	10mM	plate14
8	20230413_pNRT21_rep4_10mM_N14_luc.tif:0191-0424	1508	349.333	526794	305	526794	187.324	seedling112	pNRT2.1:LUC	10mM	plate14
9	20230413_pNRT21_rep4_10mM_N14_luc.tif:0407-0406	1267	282.611	358068	283	358068	157.916	background	pNRT2.1:LUC	10mM	plate14
10	20230413_pNRT21_rep4_10mM_N14_luc.tif:0407-0269	1313	282.367	370748	282	370748	163.092	background	pNRT2.1:LUC	10mM	plate14
11	20230413_pNRT21_rep4_10mM_N14_luc.tif:0419-0118	1293	282.415	365163	282	365163	160.468	background	pNRT2.1:LUC	10mM	plate14
1	20230413_pNRT21_rep4_10mM_N16_luc.tif:0108-0063	765	289.322	221331	285	221331	94.591	seedling121	pNRT2.1:LUC	10mM	plate16
2	20230413_pNRT21_rep4_10mM_N16_luc.tif:0101-0116	755	287.936	217392	285	217392	93.254	seedling122	pNRT2.1:LUC	10mM	plate16
3	20230413_pNRT21_rep4_10mM_N16_luc.tif:0109-0183	855	297.677	254514	288	254514	105.778	seedling123	pNRT2.1:LUC	10mM	plate16
4	20230413_pNRT21_rep4_10mM_N16_luc.tif:0105-0231	772	284.904	219946	285	219946	95.5	seedling124	pNRT2.1:LUC	10mM	plate16
5	20230413_pNRT21_rep4_10mM_N16_luc.tif:0093-0279	620	293.748	182124	287	182124	76.234	seedling125	pNRT2.1:LUC	10mM	plate16
7	20230413_pNRT21_rep4_10mM_N16_luc.tif:0126-0386	1128	290.145	327283	286	327283	140.079	seedling127	pNRT2.1:LUC	10mM	plate16
8	20230413_pNRT21_rep4_10mM_N16_luc.tif:0144-0431	1275	299.962	382452	290	382452	158.489	seedling128	pNRT2.1:LUC	10mM	plate16
9	20230413_pNRT21_rep4_10mM_N16_luc.tif:0405-0387	1199	282.736	339000	283	339000	149.107	background	pNRT2.1:LUC	10mM	plate16
10	20230413_pNRT21_rep4_10mM_N16_luc.tif:0428-0197	1312	282.614	370790	283	370790	163.323	background	pNRT2.1:LUC	10mM	plate16
11	20230413_pNRT21_rep4_10mM_N16_luc.tif:0421-0095	1235	282.449	348825	282	348825	152.765	background	pNRT2.1:LUC	10mM	plate16
