number	plate_info	area	mean	IntDen	median	RawIntDen	length	seedling	genotype	KNO3	plate
5	20230720_luc__rep3_1mM_N8_luc.tif:0165-0317	1676	423.277	709412	378	709412	208.649	seedling62	pNRT2.1:LUC	1mM	plate8
6	20230720_luc__rep3_1mM_N8_luc.tif:0173-0383	1812	419.571	760263	353	760263	226.093	seedling63	pNRT2.1:LUC	1mM	plate8
7	20230720_luc__rep3_1mM_N8_luc.tif:0172-0414	1780	380.043	676476	337	676476	221.595	seedling64	pNRT2.1:LUC	1mM	plate8
8	20230720_luc__rep3_1mM_N8_luc.tif:0393-0352	1724	284.789	490976	285	490976	214.885	background	pNRT2.1:LUC	1mM	plate8
9	20230720_luc__rep3_1mM_N8_luc.tif:0392-0226	1518	284.439	431779	284	431779	188.647	background	pNRT2.1:LUC	1mM	plate8
10	20230720_luc__rep3_1mM_N8_luc.tif:0373-0124	1380	284.199	392194	284	392194	172.031	background	pNRT2.1:LUC	1mM	plate8
1	20230720_luc__rep3_10mM_N13_luc.tif:0152-0063	1462	319.834	467598	298	467598	181.391	seedling97	pNRT2.1:LUC	10mM	plate13
2	20230720_luc__rep3_10mM_N13_luc.tif:0146-0104	1416	343.866	486914	308	486914	176.509	seedling98	pNRT2.1:LUC	10mM	plate13
3	20230720_luc__rep3_10mM_N13_luc.tif:0164-0162	1712	405.044	693436	343	693436	213.286	seedling99	pNRT2.1:LUC	10mM	plate13
4	20230720_luc__rep3_10mM_N13_luc.tif:0161-0217	1718	335.437	576280	304	576280	213.913	seedling100	pNRT2.1:LUC	10mM	plate13
5	20230720_luc__rep3_10mM_N13_luc.tif:0159-0262	1701	336.356	572141	310	572141	212.208	seedling101	pNRT2.1:LUC	10mM	plate13
6	20230720_luc__rep3_10mM_N13_luc.tif:0158-0297	1865	356.62	665097	314	665097	233.344	seedling102	pNRT2.1:LUC	10mM	plate13
7	20230720_luc__rep3_10mM_N13_luc.tif:0173-0364	1797	361.295	649247	319	649247	223.155	seedling103	pNRT2.1:LUC	10mM	plate13
8	20230720_luc__rep3_10mM_N13_luc.tif:0181-0414	1941	381.905	741277	323	741277	241.353	seedling104	pNRT2.1:LUC	10mM	plate13
9	20230720_luc__rep3_10mM_N13_luc.tif:0374-0442	1658	284.237	471265	284	471265	206.517	background	pNRT2.1:LUC	10mM	plate13
10	20230720_luc__rep3_10mM_N13_luc.tif:0376-0335	1936	284.254	550316	284	550316	240.84	background	pNRT2.1:LUC	10mM	plate13
11	20230720_luc__rep3_10mM_N13_luc.tif:0356-0236	1255	284.123	356574	284	356574	155.785	background	pNRT2.1:LUC	10mM	plate13
1	20230720_luc__rep3_10mM_N14_luc.tif:0163-0058	1519	364.417	553550	317	553550	189.55	seedling105	pNRT2.1:LUC	10mM	plate14
2	20230720_luc__rep3_10mM_N14_luc.tif:0173-0105	1734	371.834	644760	323	644760	216.627	seedling106	pNRT2.1:LUC	10mM	plate14
3	20230720_luc__rep3_10mM_N14_luc.tif:0174-0163	1847	375.336	693246	329	693246	231.285	seedling107	pNRT2.1:LUC	10mM	plate14
4	20230720_luc__rep3_10mM_N14_luc.tif:0174-0223	1826	328.4	599658	303	599658	227.381	seedling108	pNRT2.1:LUC	10mM	plate14
5	20230720_luc__rep3_10mM_N14_luc.tif:0173-0257	1900	358.286	680743	318	680743	236.411	seedling109	pNRT2.1:LUC	10mM	plate14
6	20230720_luc__rep3_10mM_N14_luc.tif:0173-0310	1811	403.061	729944	344	729944	225.261	seedling110	pNRT2.1:LUC	10mM	plate14
7	20230720_luc__rep3_10mM_N14_luc.tif:0175-0384	1889	410.893	776176	346	776176	235.298	seedling111	pNRT2.1:LUC	10mM	plate14
8	20230720_luc__rep3_10mM_N14_luc.tif:0166-0425	1649	391.472	645537	325	645537	205.843	seedling112	pNRT2.1:LUC	10mM	plate14
9	20230720_luc__rep3_10mM_N14_luc.tif:0391-0353	1842	284.414	523891	284	523891	228.935	background	pNRT2.1:LUC	10mM	plate14
10	20230720_luc__rep3_10mM_N14_luc.tif:0363-0288	1508	284.578	429144	285	429144	187.48	background	pNRT2.1:LUC	10mM	plate14
11	20230720_luc__rep3_10mM_N14_luc.tif:0382-0065	1657	283.285	469403	283	469403	206.032	background	pNRT2.1:LUC	10mM	plate14
1	20230720_luc__rep3_10mM_N15_luc.tif:0177-0062	1761	343.241	604448	304	604448	219.608	seedling113	pNRT2.1:LUC	10mM	plate15
2	20230720_luc__rep3_10mM_N15_luc.tif:0170-0098	1688	348.399	588097	309	588097	209.822	seedling114	pNRT2.1:LUC	10mM	plate15
3	20230720_luc__rep3_10mM_N15_luc.tif:0173-0161	1829	375.759	687263	320	687263	228.454	seedling115	pNRT2.1:LUC	10mM	plate15
4	20230720_luc__rep3_10mM_N15_luc.tif:0167-0193	1821	367.116	668518	325	668518	228.111	seedling116	pNRT2.1:LUC	10mM	plate15
5	20230720_luc__rep3_10mM_N15_luc.tif:0171-0269	1941	395.595	767850	339	767850	242.233	seedling117	pNRT2.1:LUC	10mM	plate15
6	20230720_luc__rep3_10mM_N15_luc.tif:0176-0316	1783	368.213	656524	322	656524	221.817	seedling118	pNRT2.1:LUC	10mM	plate15
7	20230720_luc__rep3_10mM_N15_luc.tif:0161-0357	1755	371.871	652634	329	652634	218.481	seedling119	pNRT2.1:LUC	10mM	plate15
8	20230720_luc__rep3_10mM_N15_luc.tif:0167-0411	1837	359.964	661254	316	661254	228.897	seedling120	pNRT2.1:LUC	10mM	plate15
9	20230720_luc__rep3_10mM_N15_luc.tif:0367-0436	1693	284.233	481206	284	481206	210.578	background	pNRT2.1:LUC	10mM	plate15
10	20230720_luc__rep3_10mM_N15_luc.tif:0349-0242	1713	284.507	487360	284	487360	213.034	background	pNRT2.1:LUC	10mM	plate15
11	20230720_luc__rep3_10mM_N15_luc.tif:0383-0362	1243	284.122	353164	284	353164	154.534	background	pNRT2.1:LUC	10mM	plate15
1	20230720_luc__rep3_10mM_N16_luc.tif:0165-0067	1600	312.648	500237	292	500237	199.467	seedling121	pNRT2.1:LUC	10mM	plate16
2	20230720_luc__rep3_10mM_N16_luc.tif:0153-0176	1468	310.631	456006	296	456006	182.015	seedling123	pNRT2.1:LUC	10mM	plate16
3	20230720_luc__rep3_10mM_N16_luc.tif:0172-0236	1770	364.891	645857	326	645857	221.333	seedling124	pNRT2.1:LUC	10mM	plate16
4	20230720_luc__rep3_10mM_N16_luc.tif:0168-0275	1732	325.762	564219	306	564219	215.82	seedling125	pNRT2.1:LUC	10mM	plate16
5	20230720_luc__rep3_10mM_N16_luc.tif:0172-0324	1774	364.437	646511	327	646511	222.016	seedling126	pNRT2.1:LUC	10mM	plate16
6	20230720_luc__rep3_10mM_N16_luc.tif:0183-0374	1790	355.247	635892	312	635892	223.075	seedling127	pNRT2.1:LUC	10mM	plate16
7	20230720_luc__rep3_10mM_N16_luc.tif:0185-0419	1924	354.111	681310	310	681310	237.312	seedling128	pNRT2.1:LUC	10mM	plate16
8	20230720_luc__rep3_10mM_N16_luc.tif:0389-0432	1471	283.967	417715	284	417715	184.31	background	pNRT2.1:LUC	10mM	plate16
9	20230720_luc__rep3_10mM_N16_luc.tif:0385-0323	1614	283.901	458216	284	458216	200.723	background	pNRT2.1:LUC	10mM	plate16
10	20230720_luc__rep3_10mM_N16_luc.tif:0359-0223	1529	283.666	433726	284	433726	190.41	background	pNRT2.1:LUC	10mM	plate16
