number	plate_info	area	mean	IntDen	median	RawIntDen	length	seedling	genotype	KNO3	plate
1	pNRT21_LUC_1mM_N7_luc.tif:0173-0046	2259	350.494	791766	323	791766	282.292	seedling80	pNRT2.1:LUC	1mM	plate7
2	pNRT21_LUC_1mM_N7_luc.tif:0142-0113	1806	352.045	635794	328	635794	224.921	seedling81	pNRT2.1:LUC	1mM	plate7
3	pNRT21_LUC_1mM_N7_luc.tif:0138-0159	1713	340.041	582491	322	582491	213.664	seedling82	pNRT2.1:LUC	1mM	plate7
4	pNRT21_LUC_1mM_N7_luc.tif:0153-0211	1969	353.672	696380	335	696380	245.294	seedling83	pNRT2.1:LUC	1mM	plate7
5	pNRT21_LUC_1mM_N7_luc.tif:0134-0272	1595	339.387	541323	321	541323	198.441	seedling84	pNRT2.1:LUC	1mM	plate7
6	pNRT21_LUC_1mM_N7_luc.tif:0130-0329	1564	308.86	483057	295	483057	194.819	seedling85	pNRT2.1:LUC	1mM	plate7
7	pNRT21_LUC_1mM_N7_luc.tif:0150-0380	1880	360.903	678498	333	678498	234.336	seedling86	pNRT2.1:LUC	1mM	plate7
8	pNRT21_LUC_1mM_N7_luc.tif:0169-0419	2068	357.311	738920	323	738920	259.782	seedling87	pNRT2.1:LUC	1mM	plate7
9	pNRT21_LUC_1mM_N7_luc.tif:0395-0438	1610	283.881	457048	284	457048	200.023	background	pNRT2.1:LUC	1mM	plate7
10	pNRT21_LUC_1mM_N7_luc.tif:0427-0141	1438	283.393	407519	283	407519	178.814	background	pNRT2.1:LUC	1mM	plate7
11	pNRT21_LUC_1mM_N7_luc.tif:0408-0261	1408	283.768	399545	284	399545	175.623	background	pNRT2.1:LUC	1mM	plate7
1	pNRT21_LUC_1mM_N8_luc.tif:0120-0040	1469	326.898	480213	311	480213	183.11	seedling88	pNRT2.1:LUC	1mM	plate8
2	pNRT21_LUC_1mM_N8_luc.tif:0094-0098	1024	418.437	428479	374	428479	127.311	seedling89	pNRT2.1:LUC	1mM	plate8
3	pNRT21_LUC_1mM_N8_luc.tif:0121-0155	1507	334.699	504392	318	504392	186.822	seedling90	pNRT2.1:LUC	1mM	plate8
4	pNRT21_LUC_1mM_N8_luc.tif:0128-0198	1476	328.38	484689	312	484689	184.536	seedling91	pNRT2.1:LUC	1mM	plate8
5	pNRT21_LUC_1mM_N8_luc.tif:0125-0307	1619	308.264	499079	297	499079	201.984	seedling92	pNRT2.1:LUC	1mM	plate8
6	pNRT21_LUC_1mM_N8_luc.tif:0118-0382	1538	332.661	511633	312	511633	191.115	seedling93	pNRT2.1:LUC	1mM	plate8
7	pNRT21_LUC_1mM_N8_luc.tif:0120-0427	1479	307.776	455201	296	455201	184.496	seedling94	pNRT2.1:LUC	1mM	plate8
8	pNRT21_LUC_1mM_N8_luc.tif:0352-0415	1566	283.573	444076	284	444076	194.862	background	pNRT2.1:LUC	1mM	plate8
9	pNRT21_LUC_1mM_N8_luc.tif:0386-0124	1321	282.896	373705	283	373705	163.766	background	pNRT2.1:LUC	1mM	plate8
10	pNRT21_LUC_1mM_N8_luc.tif:0379-0041	1368	281.253	384754	281	384754	170.427	background	pNRT2.1:LUC	1mM	plate8
1	pNRT21_LUC_10mM_N13_luc.tif:0168-0047	1902	311.982	593389	289	593389	237.087	seedling95	pNRT2.1:LUC	10mM	plate13
2	pNRT21_LUC_10mM_N13_luc.tif:0158-0104	1788	308.163	550996	288	550996	223.62	seedling96	pNRT2.1:LUC	10mM	plate13
3	pNRT21_LUC_10mM_N13_luc.tif:0174-0162	1948	349.507	680839	311	680839	243.144	seedling97	pNRT2.1:LUC	10mM	plate13
4	pNRT21_LUC_10mM_N13_luc.tif:0135-0230	1538	295.93	455140	287	455140	191.731	seedling98	pNRT2.1:LUC	10mM	plate13
5	pNRT21_LUC_10mM_N13_luc.tif:0153-0277	1843	307.931	567517	292	567517	231.289	seedling99	pNRT2.1:LUC	10mM	plate13
6	pNRT21_LUC_10mM_N13_luc.tif:0148-0333	1788	301.541	539156	287	539156	223.787	seedling100	pNRT2.1:LUC	10mM	plate13
7	pNRT21_LUC_10mM_N13_luc.tif:0149-0387	1686	295.347	497955	285	497955	209.998	seedling101	pNRT2.1:LUC	10mM	plate13
8	pNRT21_LUC_10mM_N13_luc.tif:0169-0448	2066	314.257	649255	290	649255	257.957	seedling102	pNRT2.1:LUC	10mM	plate13
9	pNRT21_LUC_10mM_N13_luc.tif:0410-0117	1325	281.259	372668	281	372668	164.777	background	pNRT2.1:LUC	10mM	plate13
10	pNRT21_LUC_10mM_N13_luc.tif:0414-0238	1313	282.017	370288	282	370288	162.937	background	pNRT2.1:LUC	10mM	plate13
11	pNRT21_LUC_10mM_N13_luc.tif:0414-0434	1195	282.478	337561	282	337561	148.009	background	pNRT2.1:LUC	10mM	plate13
1	pNRT21_LUC_10mM_N14_luc.tif:0155-0067	1950	316.039	616277	292	616277	243.523	seedling103	pNRT2.1:LUC	10mM	plate14
2	pNRT21_LUC_10mM_N14_luc.tif:0154-0121	1863	303.433	565296	288	565296	231.869	seedling104	pNRT2.1:LUC	10mM	plate14
3	pNRT21_LUC_10mM_N14_luc.tif:0126-0181	1398	301.649	421705	290	421705	174.157	seedling105	pNRT2.1:LUC	10mM	plate14
4	pNRT21_LUC_10mM_N14_luc.tif:0137-0228	1742	304.189	529898	288	529898	217.349	seedling106	pNRT2.1:LUC	10mM	plate14
5	pNRT21_LUC_10mM_N14_luc.tif:0162-0257	2022	328.503	664233	296	664233	252.219	seedling107	pNRT2.1:LUC	10mM	plate14
6	pNRT21_LUC_10mM_N14_luc.tif:0133-0344	1595	303.459	484017	289	484017	198.328	seedling108	pNRT2.1:LUC	10mM	plate14
7	pNRT21_LUC_10mM_N14_luc.tif:0129-0396	1630	305.888	498597	287	498597	204.583	seedling109	pNRT2.1:LUC	10mM	plate14
8	pNRT21_LUC_10mM_N14_luc.tif:0133-0456	1550	298.508	462687	287	462687	193.651	seedling110	pNRT2.1:LUC	10mM	plate14
9	pNRT21_LUC_10mM_N14_luc.tif:0395-0416	1560	282.294	440378	282	440378	193.811	background	pNRT2.1:LUC	10mM	plate14
10	pNRT21_LUC_10mM_N14_luc.tif:0396-0343	1555	282.149	438742	282	438742	193.265	background	pNRT2.1:LUC	10mM	plate14
11	pNRT21_LUC_10mM_N14_luc.tif:0415-0067	1406	280.562	394470	281	394470	174.457	background	pNRT2.1:LUC	10mM	plate14
1	pNRT21_LUC_10mM_N15_luc.tif:0121-0049	1600	290.287	464459	284	464459	199.812	seedling111	pNRT2.1:LUC	10mM	plate15
2	pNRT21_LUC_10mM_N15_luc.tif:0150-0113	1920	325.449	624862	295	624862	239.225	seedling112	pNRT2.1:LUC	10mM	plate15
3	pNRT21_LUC_10mM_N15_luc.tif:0159-0155	2068	331.573	685693	294	685693	257.438	seedling113	pNRT2.1:LUC	10mM	plate15
4	pNRT21_LUC_10mM_N15_luc.tif:0138-0227	1664	317.4	528153	294	528153	207.241	seedling114	pNRT2.1:LUC	10mM	plate15
5	pNRT21_LUC_10mM_N15_luc.tif:0099-0293	1177	330.766	389311	308	389311	147.089	seedling115	pNRT2.1:LUC	10mM	plate15
6	pNRT21_LUC_10mM_N15_luc.tif:0164-0397	1965	318.727	626298	291	626298	245.586	seedling117	pNRT2.1:LUC	10mM	plate15
7	pNRT21_LUC_10mM_N15_luc.tif:0144-0450	1736	298.946	518971	287	518971	215.971	seedling118	pNRT2.1:LUC	10mM	plate15
8	pNRT21_LUC_10mM_N15_luc.tif:0407-0404	1340	282.243	378205	282	378205	166.36	background	pNRT2.1:LUC	10mM	plate15
9	pNRT21_LUC_10mM_N15_luc.tif:0395-0266	1394	281.786	392810	282	392810	172.95	background	pNRT2.1:LUC	10mM	plate15
10	pNRT21_LUC_10mM_N15_luc.tif:0398-0057	1418	280.095	397175	280	397175	176.177	background	pNRT2.1:LUC	10mM	plate15
1	pNRT21_LUC_10mM_N16_luc.tif:0134-0056	1375	292.922	402768	284	402768	170.759	seedling119	pNRT2.1:LUC	10mM	plate16
2	pNRT21_LUC_10mM_N16_luc.tif:0148-0107	1559	312.183	486694	291	486694	193.794	seedling120	pNRT2.1:LUC	10mM	plate16
3	pNRT21_LUC_10mM_N16_luc.tif:0137-0162	1631	307.464	501473	291	501473	203.057	seedling121	pNRT2.1:LUC	10mM	plate16
4	pNRT21_LUC_10mM_N16_luc.tif:0145-0224	1722	296.405	510410	286	510410	214.502	seedling122	pNRT2.1:LUC	10mM	plate16
5	pNRT21_LUC_10mM_N16_luc.tif:0164-0279	2002	322.369	645383	292	645383	248.93	seedling123	pNRT2.1:LUC	10mM	plate16
6	pNRT21_LUC_10mM_N16_luc.tif:0162-0341	1974	312.668	617207	290	617207	246.12	seedling124	pNRT2.1:LUC	10mM	plate16
7	pNRT21_LUC_10mM_N16_luc.tif:0166-0403	2010	306.399	615862	289	615862	250.316	seedling125	pNRT2.1:LUC	10mM	plate16
8	pNRT21_LUC_10mM_N16_luc.tif:0134-0446	1460	301.17	439708	287	439708	181.548	seedling126	pNRT2.1:LUC	10mM	plate16
9	pNRT21_LUC_10mM_N16_luc.tif:0386-0408	1236	281.858	348377	282	348377	153.656	background	pNRT2.1:LUC	10mM	plate16
10	pNRT21_LUC_10mM_N16_luc.tif:0409-0248	1421	281.563	400101	282	400101	176.732	background	pNRT2.1:LUC	10mM	plate16
11	pNRT21_LUC_10mM_N16_luc.tif:0414-0082	1409	280.62	395393	281	395393	175.179	background	pNRT2.1:LUC	10mM	plate16
